E_mm_a,E_mm_n
-0.7700000000001344,-1.253359375
-0.7690000000001345,-1.253359375
-0.7680000000001346,-1.253359375
-0.7670000000001347,-1.253359375
-0.7660000000001348,-1.253359375
-0.7650000000001349,-1.253359375
-0.764000000000135,-1.253359375
-0.7630000000001351,-1.253359375
-0.7620000000001352,-1.253359375
-0.7610000000001353,-1.253359375
-0.7600000000001355,-1.253359375
-0.7590000000001356,-1.253359375
-0.7580000000001357,-1.253359375
-0.7570000000001358,-1.253359375
-0.7560000000001359,-1.253359375
-0.755000000000136,-1.2708984375
-0.7540000000001361,-1.2708984375
-0.7530000000001362,-1.2708984375
-0.7520000000001363,-1.2708984375
-0.7510000000001364,-1.2708984375
-0.7500000000001366,-1.2708984375
-0.7490000000001367,-1.2708984375
-0.7480000000001368,-1.2884375
-0.7470000000001369,-1.2884375
-0.746000000000137,-1.2884375
-0.7450000000001371,-1.2884375
-0.7440000000001372,-1.2884375
-0.7430000000001373,-1.2884375
-0.7420000000001374,-1.2884375
-0.7410000000001375,-1.2884375
-0.7400000000001377,-1.2884375
-0.7390000000001378,-1.2884375
-0.7380000000001379,-1.2884375
-0.737000000000138,-1.2884375
-0.7360000000001381,-1.2884375
-0.7350000000001382,-1.2884375
-0.7340000000001383,-1.2884375
-0.7330000000001384,-1.2884375
-0.7320000000001385,-1.2884375
-0.7310000000001386,-1.2884375
-0.7300000000001388,-1.2884375
-0.7290000000001389,-1.2884375
-0.728000000000139,-1.2884375
-0.7270000000001391,-1.2884375
-0.7260000000001392,-1.2884375
-0.7250000000001393,-1.2884375
-0.7240000000001394,-1.2884375
-0.7230000000001395,-1.2884375
-0.7220000000001396,-1.2884375
-0.7210000000001398,-1.2884375
-0.7200000000001399,-1.2884375
-0.71900000000014,-1.3059765624999997
-0.7180000000001401,-1.3059765624999997
-0.7170000000001402,-1.3059765624999997
-0.7160000000001403,-1.3059765624999997
-0.7150000000001404,-1.3059765624999997
-0.7140000000001405,-1.3059765624999997
-0.7130000000001406,-1.3059765624999997
-0.7120000000001407,-1.3235156249999998
-0.7110000000001409,-1.3235156249999998
-0.710000000000141,-1.3235156249999998
-0.7090000000001411,-1.3235156249999998
-0.7080000000001412,-1.3235156249999998
-0.7070000000001413,-1.3235156249999998
-0.7060000000001414,-1.3235156249999998
-0.7050000000001415,-1.3235156249999998
-0.7040000000001416,-1.3235156249999998
-0.7030000000001417,-1.3235156249999998
-0.7020000000001418,-1.3235156249999998
-0.701000000000142,-1.3235156249999998
-0.7000000000001421,-1.3235156249999998
-0.6990000000001422,-1.3235156249999998
-0.6980000000001423,-1.3235156249999998
-0.6970000000001424,-1.3235156249999998
-0.6960000000001425,-1.3235156249999998
-0.6950000000001426,-1.3235156249999998
-0.6940000000001427,-1.3235156249999998
-0.6930000000001428,-1.3235156249999998
-0.692000000000143,-1.3235156249999998
-0.691000000000143,-1.3235156249999998
-0.6900000000001432,-1.3235156249999998
-0.6890000000001433,-1.3235156249999998
-0.6880000000001434,-1.3235156249999998
-0.6870000000001435,-1.3235156249999998
-0.6860000000001436,-1.3235156249999998
-0.6850000000001437,-1.3235156249999998
-0.6840000000001438,-1.3410546874999998
-0.6830000000001439,-1.3410546874999998
-0.682000000000144,-1.3410546874999998
-0.6810000000001442,-1.3410546874999998
-0.6800000000001443,-1.3410546874999998
-0.6790000000001444,-1.3410546874999998
-0.6780000000001445,-1.3410546874999998
-0.6770000000001446,-1.3410546874999998
-0.6760000000001447,-1.3585937499999998
-0.6750000000001448,-1.3585937499999998
-0.6740000000001449,-1.3585937499999998
-0.673000000000145,-1.3585937499999998
-0.6720000000001451,-1.3585937499999998
-0.6710000000001453,-1.3585937499999998
-0.6700000000001454,-1.3585937499999998
-0.6690000000001455,-1.3585937499999998
-0.6680000000001456,-1.3585937499999998
-0.6670000000001457,-1.3585937499999998
-0.6660000000001458,-1.3585937499999998
-0.6650000000001459,-1.3585937499999998
-0.664000000000146,-1.3585937499999998
-0.6630000000001461,-1.3585937499999998
-0.6620000000001462,-1.3585937499999998
-0.6610000000001464,-1.3585937499999998
-0.6600000000001465,-1.3585937499999998
-0.6590000000001466,-1.3585937499999998
-0.6580000000001467,-1.3585937499999998
-0.6570000000001468,-1.3585937499999998
-0.6560000000001469,-1.3585937499999998
-0.655000000000147,-1.3585937499999998
-0.6540000000001471,-1.3585937499999998
-0.6530000000001472,-1.3585937499999998
-0.6520000000001474,-1.3585937499999998
-0.6510000000001475,-1.3585937499999998
-0.6500000000001476,-1.3585937499999998
-0.6490000000001477,-1.3585937499999998
-0.6480000000001478,-1.3761328124999999
-0.6470000000001479,-1.3761328124999999
-0.646000000000148,-1.3761328124999999
-0.6450000000001481,-1.3761328124999999
-0.6440000000001482,-1.3761328124999999
-0.6430000000001483,-1.3761328124999999
-0.6420000000001485,-1.3761328124999999
-0.6410000000001486,-1.3761328124999999
-0.6400000000001487,-1.393671875
-0.6390000000001488,-1.393671875
-0.6380000000001489,-1.393671875
-0.637000000000149,-1.393671875
-0.6360000000001491,-1.393671875
-0.6350000000001492,-1.393671875
-0.6340000000001493,-1.393671875
-0.6330000000001494,-1.393671875
-0.6320000000001496,-1.393671875
-0.6310000000001497,-1.393671875
-0.6300000000001498,-1.393671875
-0.6290000000001499,-1.393671875
-0.62800000000015,-1.393671875
-0.6270000000001501,-1.393671875
-0.6260000000001502,-1.393671875
-0.6250000000001503,-1.393671875
-0.6240000000001504,-1.393671875
-0.6230000000001505,-1.393671875
-0.6220000000001507,-1.393671875
-0.6210000000001508,-1.393671875
-0.6200000000001509,-1.393671875
-0.619000000000151,-1.393671875
-0.6180000000001511,-1.393671875
-0.6170000000001512,-1.393671875
-0.6160000000001513,-1.393671875
-0.6150000000001514,-1.393671875
-0.6140000000001515,-1.393671875
-0.6130000000001516,-1.4112109375
-0.6120000000001518,-1.4112109375
-0.6110000000001519,-1.4112109375
-0.610000000000152,-1.4112109375
-0.6090000000001521,-1.4112109375
-0.6080000000001522,-1.4112109375
-0.6070000000001523,-1.4112109375
-0.6060000000001524,-1.4112109375
-0.6050000000001525,-1.4112109375
-0.6040000000001526,-1.4112109375
-0.6030000000001527,-1.42875
-0.6020000000001529,-1.42875
-0.601000000000153,-1.42875
-0.6000000000001531,-1.42875
-0.5990000000001532,-1.42875
-0.5980000000001533,-1.42875
-0.5970000000001534,-1.42875
-0.5960000000001535,-1.42875
-0.5950000000001536,-1.42875
-0.5940000000001537,-1.42875
-0.5930000000001538,-1.42875
-0.592000000000154,-1.42875
-0.5910000000001541,-1.42875
-0.5900000000001542,-1.42875
-0.5890000000001543,-1.42875
-0.5880000000001544,-1.42875
-0.5870000000001545,-1.42875
-0.5860000000001546,-1.42875
-0.5850000000001547,-1.42875
-0.5840000000001548,-1.42875
-0.583000000000155,-1.42875
-0.5820000000001551,-1.42875
-0.5810000000001552,-1.42875
-0.5800000000001553,-1.42875
-0.5790000000001554,-1.42875
-0.5780000000001555,-1.42875
-0.5770000000001556,-1.4462890625
-0.5760000000001557,-1.4462890625
-0.5750000000001558,-1.4462890625
-0.5740000000001559,-1.4462890625
-0.573000000000156,-1.4462890625
-0.5720000000001562,-1.4462890625
-0.5710000000001563,-1.4462890625
-0.5700000000001564,-1.4462890625
-0.5690000000001565,-1.4462890625
-0.5680000000001566,-1.4462890625
-0.5670000000001567,-1.463828125
-0.5660000000001568,-1.463828125
-0.5650000000001569,-1.463828125
-0.564000000000157,-1.463828125
-0.5630000000001572,-1.463828125
-0.5620000000001573,-1.463828125
-0.5610000000001574,-1.463828125
-0.5600000000001575,-1.463828125
-0.5590000000001576,-1.463828125
-0.5580000000001577,-1.463828125
-0.5570000000001578,-1.463828125
-0.5560000000001579,-1.463828125
-0.555000000000158,-1.463828125
-0.5540000000001581,-1.463828125
-0.5530000000001583,-1.463828125
-0.5520000000001584,-1.463828125
-0.5510000000001585,-1.463828125
-0.5500000000001586,-1.463828125
-0.5490000000001587,-1.463828125
-0.5480000000001588,-1.463828125
-0.5470000000001589,-1.463828125
-0.546000000000159,-1.463828125
-0.5450000000001591,-1.463828125
-0.5440000000001592,-1.463828125
-0.5430000000001594,-1.463828125
-0.5420000000001595,-1.463828125
-0.5410000000001596,-1.4813671875
-0.5400000000001597,-1.4813671875
-0.5390000000001598,-1.4813671875
-0.5380000000001599,-1.4813671875
-0.53700000000016,-1.4813671875
-0.5360000000001601,-1.4813671875
-0.5350000000001602,-1.4813671875
-0.5340000000001603,-1.4813671875
-0.5330000000001605,-1.4813671875
-0.5320000000001606,-1.4813671875
-0.5310000000001607,-1.4813671875
-0.5300000000001608,-1.49890625
-0.5290000000001609,-1.49890625
-0.528000000000161,-1.49890625
-0.5270000000001611,-1.49890625
-0.5260000000001612,-1.49890625
-0.5250000000001613,-1.49890625
-0.5240000000001614,-1.49890625
-0.5230000000001616,-1.49890625
-0.5220000000001617,-1.49890625
-0.5210000000001618,-1.49890625
-0.5200000000001619,-1.49890625
-0.519000000000162,-1.49890625
-0.5180000000001621,-1.49890625
-0.5170000000001622,-1.49890625
-0.5160000000001623,-1.49890625
-0.5150000000001624,-1.49890625
-0.5140000000001625,-1.49890625
-0.5130000000001627,-1.49890625
-0.5120000000001628,-1.49890625
-0.5110000000001629,-1.49890625
-0.510000000000163,-1.49890625
-0.5090000000001631,-1.49890625
-0.5080000000001632,-1.49890625
-0.5070000000001633,-1.49890625
-0.5060000000001634,-1.5164453125000001
-0.5050000000001635,-1.5164453125000001
-0.5040000000001637,-1.5164453125000001
-0.5030000000001638,-1.5164453125000001
-0.5020000000001639,-1.5164453125000001
-0.501000000000164,-1.5164453125000001
-0.5000000000001641,-1.5164453125000001
-0.4990000000001642,-1.5164453125000001
-0.4980000000001643,-1.5164453125000001
-0.4970000000001644,-1.5164453125000001
-0.49600000000016453,-1.5164453125000001
-0.49500000000016464,-1.5164453125000001
-0.49400000000016475,-1.5164453125000001
-0.49300000000016486,-1.5339843750000002
-0.49200000000016497,-1.5339843750000002
-0.4910000000001651,-1.5339843750000002
-0.4900000000001652,-1.5339843750000002
-0.4890000000001653,-1.5339843750000002
-0.4880000000001654,-1.5339843750000002
-0.4870000000001655,-1.5339843750000002
-0.48600000000016563,-1.5339843750000002
-0.48500000000016574,-1.5339843750000002
-0.48400000000016585,-1.5339843750000002
-0.48300000000016596,-1.5339843750000002
-0.4820000000001661,-1.5339843750000002
-0.4810000000001662,-1.5339843750000002
-0.4800000000001663,-1.5339843750000002
-0.4790000000001664,-1.5339843750000002
-0.4780000000001665,-1.5339843750000002
-0.4770000000001666,-1.5339843750000002
-0.47600000000016673,-1.5339843750000002
-0.47500000000016684,-1.5339843750000002
-0.47400000000016695,-1.5339843750000002
-0.47300000000016706,-1.5339843750000002
-0.4720000000001672,-1.5339843750000002
-0.4710000000001673,-1.5339843750000002
-0.4700000000001674,-1.5515234375000002
-0.4690000000001675,-1.5515234375000002
-0.4680000000001676,-1.5515234375000002
-0.4670000000001677,-1.5515234375000002
-0.46600000000016784,-1.5515234375000002
-0.46500000000016795,-1.5515234375000002
-0.46400000000016806,-1.5515234375000002
-0.46300000000016817,-1.5515234375000002
-0.4620000000001683,-1.5515234375000002
-0.4610000000001684,-1.5515234375000002
-0.4600000000001685,-1.5515234375000002
-0.4590000000001686,-1.5515234375000002
-0.4580000000001687,-1.5515234375000002
-0.4570000000001688,-1.5515234375000002
-0.45600000000016894,-1.5515234375000002
-0.45500000000016905,-1.5690625
-0.45400000000016916,-1.5690625
-0.45300000000016927,-1.5690625
-0.4520000000001694,-1.5690625
-0.4510000000001695,-1.5690625
-0.4500000000001696,-1.5690625
-0.4490000000001697,-1.5690625
-0.4480000000001698,-1.5690625
-0.44700000000016993,-1.5690625
-0.44600000000017004,-1.5690625
-0.44500000000017015,-1.5690625
-0.44400000000017026,-1.5690625
-0.44300000000017037,-1.5690625
-0.4420000000001705,-1.5690625
-0.4410000000001706,-1.5690625
-0.4400000000001707,-1.5690625
-0.4390000000001708,-1.5690625
-0.4380000000001709,-1.5690625
-0.43700000000017103,-1.5690625
-0.43600000000017114,-1.5690625
-0.43500000000017125,-1.5690625
-0.43400000000017136,-1.5866015624999998
-0.43300000000017147,-1.5866015624999998
-0.4320000000001716,-1.5866015624999998
-0.4310000000001717,-1.5866015624999998
-0.4300000000001718,-1.5866015624999998
-0.4290000000001719,-1.5866015624999998
-0.428000000000172,-1.5866015624999998
-0.42700000000017213,-1.5866015624999998
-0.42600000000017224,-1.5866015624999998
-0.42500000000017235,-1.5866015624999998
-0.42400000000017246,-1.5866015624999998
-0.42300000000017257,-1.5866015624999998
-0.4220000000001727,-1.5866015624999998
-0.4210000000001728,-1.5866015624999998
-0.4200000000001729,-1.5866015624999998
-0.419000000000173,-1.5866015624999998
-0.4180000000001731,-1.5866015624999998
-0.41700000000017323,-1.6041406249999999
-0.41600000000017334,-1.6041406249999999
-0.41500000000017345,-1.6041406249999999
-0.41400000000017356,-1.6041406249999999
-0.4130000000001737,-1.6041406249999999
-0.4120000000001738,-1.6041406249999999
-0.4110000000001739,-1.6041406249999999
-0.410000000000174,-1.6041406249999999
-0.4090000000001741,-1.6041406249999999
-0.4080000000001742,-1.6041406249999999
-0.40700000000017433,-1.6041406249999999
-0.40600000000017444,-1.6041406249999999
-0.40500000000017455,-1.6041406249999999
-0.40400000000017466,-1.6041406249999999
-0.4030000000001748,-1.6041406249999999
-0.4020000000001749,-1.6041406249999999
-0.401000000000175,-1.6041406249999999
-0.4000000000001751,-1.6041406249999999
-0.3990000000001752,-1.6041406249999999
-0.3980000000001753,-1.6216796875
-0.39700000000017543,-1.6216796875
-0.39600000000017554,-1.6216796875
-0.39500000000017566,-1.6216796875
-0.39400000000017577,-1.6216796875
-0.3930000000001759,-1.6216796875
-0.392000000000176,-1.6216796875
-0.3910000000001761,-1.6216796875
-0.3900000000001762,-1.6216796875
-0.3890000000001763,-1.6216796875
-0.3880000000001764,-1.6216796875
-0.38700000000017654,-1.6216796875
-0.38600000000017665,-1.6216796875
-0.38500000000017676,-1.6216796875
-0.38400000000017687,-1.6216796875
-0.383000000000177,-1.6216796875
-0.3820000000001771,-1.6216796875
-0.3810000000001772,-1.6216796875
-0.3800000000001773,-1.63044921875
-0.3790000000001774,-1.63044921875
-0.3780000000001775,-1.63921875
-0.37700000000017764,-1.63921875
-0.37600000000017775,-1.63921875
-0.37500000000017786,-1.63921875
-0.37400000000017797,-1.63921875
-0.3730000000001781,-1.63921875
-0.3720000000001782,-1.63921875
-0.3710000000001783,-1.63921875
-0.3700000000001784,-1.63921875
-0.3690000000001785,-1.63921875
-0.36800000000017863,-1.63921875
-0.36700000000017874,-1.63921875
-0.36600000000017885,-1.63921875
-0.36500000000017896,-1.63921875
-0.36400000000017907,-1.63921875
-0.3630000000001792,-1.63921875
-0.3620000000001793,-1.64798828125
-0.3610000000001794,-1.64798828125
-0.3600000000001795,-1.64798828125
-0.3590000000001796,-1.6567578125
-0.35800000000017973,-1.6567578125
-0.35700000000017984,-1.6567578125
-0.35600000000017995,-1.6567578125
-0.35500000000018006,-1.6567578125
-0.35400000000018017,-1.6567578125
-0.3530000000001803,-1.6567578125
-0.3520000000001804,-1.6567578125
-0.3510000000001805,-1.6567578125
-0.3500000000001806,-1.6567578125
-0.3490000000001807,-1.6567578125
-0.34800000000018083,-1.6567578125
-0.34700000000018094,-1.6567578125
-0.34600000000018105,-1.6567578125
-0.34500000000018116,-1.6567578125
-0.34400000000018127,-1.66552734375
-0.3430000000001814,-1.66552734375
-0.3420000000001815,-1.66552734375
-0.3410000000001816,-1.66552734375
-0.3400000000001817,-1.66552734375
-0.3390000000001818,-1.66552734375
-0.33800000000018193,-1.674296875
-0.33700000000018204,-1.674296875
-0.33600000000018215,-1.674296875
-0.33500000000018226,-1.674296875
-0.3340000000001824,-1.674296875
-0.3330000000001825,-1.674296875
-0.3320000000001826,-1.674296875
-0.3310000000001827,-1.674296875
-0.3300000000001828,-1.674296875
-0.3290000000001829,-1.674296875
-0.32800000000018303,-1.674296875
-0.32700000000018314,-1.674296875
-0.32600000000018325,-1.68306640625
-0.32500000000018336,-1.68306640625
-0.3240000000001835,-1.68306640625
-0.3230000000001836,-1.68306640625
-0.3220000000001837,-1.68306640625
-0.3210000000001838,-1.68306640625
-0.3200000000001839,-1.68306640625
-0.319000000000184,-1.68306640625
-0.31800000000018414,-1.68306640625
-0.31700000000018425,-1.6918359375
-0.31600000000018436,-1.6918359375
-0.31500000000018447,-1.6918359375
-0.3140000000001846,-1.6918359375
-0.3130000000001847,-1.6918359375
-0.3120000000001848,-1.6918359375
-0.3110000000001849,-1.6918359375
-0.310000000000185,-1.6918359375
-0.3090000000001851,-1.6918359375
-0.30800000000018524,-1.696220703125
-0.30700000000018535,-1.696220703125
-0.30600000000018546,-1.70060546875
-0.30500000000018557,-1.70060546875
-0.3040000000001857,-1.70060546875
-0.3030000000001858,-1.70060546875
-0.3020000000001859,-1.70060546875
-0.301000000000186,-1.70060546875
-0.3000000000001861,-1.70060546875
-0.29900000000018623,-1.704990234375
-0.29800000000018634,-1.704990234375
-0.29700000000018645,-1.704990234375
-0.29600000000018656,-1.704990234375
-0.29500000000018667,-1.7071826171875002
-0.2940000000001868,-1.7071826171875002
-0.2930000000001869,-1.7071826171875002
-0.292000000000187,-1.709375
-0.2910000000001871,-1.709375
-0.2900000000001872,-1.709375
-0.28900000000018733,-1.71047119140625
-0.28800000000018744,-1.7115673828125
-0.28700000000018755,-1.7115673828125
-0.28600000000018766,-1.7115673828125
-0.28500000000018777,-1.71266357421875
-0.2840000000001879,-1.71266357421875
-0.283000000000188,-1.7132116699218751
-0.2820000000001881,-1.713759765625
-0.2810000000001882,-1.713759765625
-0.2800000000001883,-1.714307861328125
-0.27900000000018843,-1.7148559570312503
-0.27800000000018854,-1.7148559570312503
-0.27700000000018865,-1.7154040527343752
-0.27600000000018876,-1.7159521484375002
-0.27500000000018887,-1.7159521484375002
-0.274000000000189,-1.7165002441406252
-0.2730000000001891,-1.7165002441406252
-0.2720000000001892,-1.7170483398437502
-0.2710000000001893,-1.7170483398437502
-0.2700000000001894,-1.7175964355468751
-0.26900000000018953,-1.7175964355468751
-0.26800000000018964,-1.71814453125
-0.26700000000018975,-1.71814453125
-0.26600000000018986,-1.718692626953125
-0.26500000000019,-1.718692626953125
-0.2640000000001901,-1.71924072265625
-0.2630000000001902,-1.71924072265625
-0.2620000000001903,-1.71924072265625
-0.2610000000001904,-1.719788818359375
-0.2600000000001905,-1.719788818359375
-0.25900000000019063,-1.7200628662109376
-0.25800000000019074,-1.7203369140625
-0.25700000000019085,-1.7203369140625
-0.25600000000019096,-1.720885009765625
-0.2550000000001911,-1.720885009765625
-0.2540000000001912,-1.720885009765625
-0.2530000000001913,-1.72143310546875
-0.2520000000001914,-1.72143310546875
-0.2510000000001915,-1.72143310546875
-0.2500000000001916,-1.7217071533203125
-0.24900000000019173,-1.7219812011718751
-0.24800000000019184,-1.7219812011718751
-0.24700000000019195,-1.7222552490234375
-0.24600000000019207,-1.7225292968750001
-0.24500000000019218,-1.7225292968750001
-0.24400000000019229,-1.7225292968750001
-0.2430000000001924,-1.7228033447265627
-0.2420000000001925,-1.723077392578125
-0.24100000000019262,-1.723077392578125
-0.24000000000019273,-1.7233514404296877
-0.23900000000019284,-1.7233514404296877
-0.23800000000019295,-1.7236254882812503
-0.23700000000019306,-1.7236254882812503
-0.23600000000019317,-1.7236254882812503
-0.23500000000019328,-1.7238995361328127
-0.2340000000001934,-1.7241735839843753
-0.2330000000001935,-1.7241735839843753
-0.2320000000001936,-1.7241735839843753
-0.23100000000019372,-1.7244476318359379
-0.23000000000019383,-1.7244476318359379
-0.22900000000019394,-1.7247216796875002
-0.22800000000019405,-1.7247216796875002
-0.22700000000019416,-1.7247216796875002
-0.22600000000019427,-1.7249957275390626
-0.22500000000019438,-1.7249957275390626
-0.2240000000001945,-1.7252697753906252
-0.2230000000001946,-1.7252697753906252
-0.2220000000001947,-1.7252697753906252
-0.22100000000019482,-1.7252697753906252
-0.22000000000019493,-1.7255438232421878
-0.21900000000019504,-1.7255438232421878
-0.21800000000019515,-1.7255438232421878
-0.21700000000019526,-1.7258178710937502
-0.21600000000019537,-1.7258178710937502
-0.21500000000019548,-1.7258178710937502
-0.2140000000001956,-1.7258178710937502
-0.2130000000001957,-1.7260919189453126
-0.2120000000001958,-1.7260919189453126
-0.21100000000019592,-1.7260919189453126
-0.21000000000019603,-1.7263659667968752
-0.20900000000019614,-1.7263659667968752
-0.20800000000019625,-1.7263659667968752
-0.20700000000019636,-1.7263659667968752
-0.20600000000019647,-1.7266400146484377
-0.20500000000019658,-1.7266400146484377
-0.2040000000001967,-1.7266400146484377
-0.2030000000001968,-1.7266400146484377
-0.2020000000001969,-1.7269140625000001
-0.20100000000019702,-1.7269140625000001
-0.20000000000019713,-1.7269140625000001
-0.19900000000019724,-1.7269140625000001
-0.19800000000019735,-1.7269140625000001
-0.19700000000019746,-1.7269140625000001
-0.19600000000019757,-1.7269140625000001
-0.19500000000019768,-1.7271881103515625
-0.1940000000001978,-1.7271881103515625
-0.1930000000001979,-1.7271881103515625
-0.192000000000198,-1.7271881103515625
-0.19100000000019812,-1.7271881103515625
-0.19000000000019823,-1.7271881103515625
-0.18900000000019834,-1.727462158203125
-0.18800000000019845,-1.727462158203125
-0.18700000000019856,-1.727462158203125
-0.18600000000019867,-1.727462158203125
-0.18500000000019878,-1.727462158203125
-0.1840000000001989,-1.727462158203125
-0.183000000000199,-1.727462158203125
-0.1820000000001991,-1.7277362060546877
-0.18100000000019922,-1.7277362060546877
-0.18000000000019933,-1.7277362060546877
-0.17900000000019944,-1.7277362060546877
-0.17800000000019955,-1.7277362060546877
-0.17700000000019966,-1.7277362060546877
-0.17600000000019977,-1.72801025390625
-0.17500000000019988,-1.72801025390625
-0.1740000000002,-1.72801025390625
-0.1730000000002001,-1.72801025390625
-0.17200000000020021,-1.72801025390625
-0.17100000000020033,-1.72801025390625
-0.17000000000020044,-1.72801025390625
-0.16900000000020055,-1.72801025390625
-0.16800000000020066,-1.72801025390625
-0.16700000000020077,-1.72801025390625
-0.16600000000020088,-1.72801025390625
-0.16500000000020099,-1.72801025390625
-0.1640000000002011,-1.72801025390625
-0.1630000000002012,-1.72801025390625
-0.16200000000020132,-1.72801025390625
-0.16100000000020143,-1.72801025390625
-0.16000000000020154,-1.72801025390625
-0.15900000000020165,-1.72801025390625
-0.15800000000020176,-1.72801025390625
-0.15700000000020187,-1.72801025390625
-0.15600000000020198,-1.72801025390625
-0.1550000000002021,-1.72801025390625
-0.1540000000002022,-1.72801025390625
-0.1530000000002023,-1.72801025390625
-0.15200000000020242,-1.72801025390625
-0.15100000000020253,-1.72801025390625
-0.15000000000020264,-1.72801025390625
-0.14900000000020275,-1.72801025390625
-0.14800000000020286,-1.7281472778320313
-0.14700000000020297,-1.7281472778320313
-0.14600000000020308,-1.7281472778320313
-0.1450000000002032,-1.7282843017578124
-0.1440000000002033,-1.7282843017578124
-0.1430000000002034,-1.7282843017578124
-0.14200000000020352,-1.7282843017578124
-0.14100000000020363,-1.7282843017578124
-0.14000000000020374,-1.7282843017578124
-0.13900000000020385,-1.7282843017578124
-0.13800000000020396,-1.7282843017578124
-0.13700000000020407,-1.7282843017578124
-0.13600000000020418,-1.7282843017578124
-0.1350000000002043,-1.7282843017578124
-0.1340000000002044,-1.7282843017578124
-0.1330000000002045,-1.7282843017578124
-0.13200000000020462,-1.7282843017578124
-0.13100000000020473,-1.7282843017578124
-0.13000000000020484,-1.7282843017578124
-0.12900000000020495,-1.7281472778320313
-0.12800000000020506,-1.7281472778320313
-0.12700000000020517,-1.72801025390625
-0.12600000000020528,-1.72801025390625
-0.1250000000002054,-1.72801025390625
-0.1240000000002055,-1.72801025390625
-0.12300000000020561,-1.72801025390625
-0.12200000000020572,-1.72801025390625
-0.12100000000020583,-1.72801025390625
-0.12000000000020594,-1.72801025390625
-0.11900000000020605,-1.72801025390625
-0.11800000000020616,-1.72801025390625
-0.11700000000020627,-1.7278732299804689
-0.11600000000020638,-1.7278732299804689
-0.11500000000020649,-1.7277362060546877
-0.1140000000002066,-1.7277362060546877
-0.11300000000020671,-1.7277362060546877
-0.11200000000020682,-1.7277362060546877
-0.11100000000020693,-1.7277362060546877
-0.11000000000020704,-1.7277362060546877
-0.10900000000020715,-1.7277362060546877
-0.10800000000020726,-1.7277362060546877
-0.10700000000020737,-1.7277362060546877
-0.10600000000020748,-1.7275991821289063
-0.1050000000002076,-1.7275991821289063
-0.1040000000002077,-1.727462158203125
-0.10300000000020781,-1.727462158203125
-0.10200000000020792,-1.727462158203125
-0.10100000000020803,-1.727462158203125
-0.10000000000020814,-1.727462158203125
-0.09900000000020825,-1.727462158203125
-0.09800000000020836,-1.727462158203125
-0.09700000000020848,-1.727462158203125
-0.09600000000020859,-1.727462158203125
-0.0950000000002087,-1.727325134277344
-0.0940000000002088,-1.7271881103515625
-0.09300000000020892,-1.7271881103515625
-0.09200000000020903,-1.7271881103515625
-0.09100000000020914,-1.7271881103515625
-0.09000000000020925,-1.7271881103515625
-0.08900000000020936,-1.7271881103515625
-0.08800000000020947,-1.7271881103515625
-0.08700000000020958,-1.7271881103515625
-0.08600000000020969,-1.7270510864257813
-0.0850000000002098,-1.7270510864257813
-0.0840000000002099,-1.7269140625000001
-0.08300000000021002,-1.7269140625000001
-0.08200000000021013,-1.7269140625000001
-0.08100000000021024,-1.7269140625000001
-0.08000000000021035,-1.7269140625000001
-0.07900000000021046,-1.7269140625000001
-0.07800000000021057,-1.7269140625000001
-0.07700000000021068,-1.7269140625000001
-0.07600000000021079,-1.726777038574219
-0.0750000000002109,-1.726777038574219
-0.07400000000021101,-1.7266400146484377
-0.07300000000021112,-1.7266400146484377
-0.07200000000021123,-1.7266400146484377
-0.07100000000021134,-1.7266400146484377
-0.07000000000021145,-1.7266400146484377
-0.06900000000021156,-1.7266400146484377
-0.06800000000021167,-1.7266400146484377
-0.06700000000021178,-1.7265029907226563
-0.06600000000021189,-1.7265029907226563
-0.065000000000212,-1.7263659667968752
-0.06400000000021211,-1.7263659667968752
-0.06300000000021222,-1.7263659667968752
-0.06200000000021233,-1.7263659667968752
-0.06100000000021244,-1.7263659667968752
-0.06000000000021255,-1.7263659667968752
-0.05900000000021266,-1.726228942871094
-0.05800000000021277,-1.7260919189453126
-0.05700000000021288,-1.7260919189453126
-0.05600000000021299,-1.7260919189453126
-0.0550000000002131,-1.7260919189453126
-0.05400000000021321,-1.7259548950195314
-0.05300000000021332,-1.7258178710937502
-0.05200000000021343,-1.7258178710937502
-0.05100000000021354,-1.7258178710937502
-0.05000000000021365,-1.7258178710937502
-0.04900000000021376,-1.725680847167969
-0.04800000000021387,-1.725680847167969
-0.04700000000021398,-1.7255438232421878
-0.04600000000021409,-1.7255438232421878
-0.0450000000002142,-1.7255438232421878
-0.04400000000021431,-1.7254067993164064
-0.04300000000021442,-1.7254067993164064
-0.04200000000021453,-1.7252697753906252
-0.04100000000021464,-1.7252697753906252
-0.04000000000021475,-1.7252697753906252
-0.03900000000021486,-1.725132751464844
-0.03800000000021497,-1.725132751464844
-0.03700000000021508,-1.7249957275390626
-0.03600000000021519,-1.7249957275390626
-0.0350000000002153,-1.7249957275390626
-0.03400000000021541,-1.7249957275390626
-0.033000000000215524,-1.7248587036132814
-0.032000000000215634,-1.7247216796875002
-0.031000000000215744,-1.7247216796875002
-0.030000000000215854,-1.7247216796875002
-0.029000000000215964,-1.7247216796875002
-0.028000000000216074,-1.724584655761719
-0.027000000000216184,-1.7244476318359379
-0.026000000000216295,-1.7244476318359379
-0.025000000000216405,-1.7244476318359379
-0.024000000000216515,-1.7244476318359379
-0.023000000000216625,-1.7243106079101564
-0.022000000000216735,-1.7241735839843753
